"id","ticker_id","ticker_symbol","price_date","trade_date","position","price","value"
13274,4161,"HRL","2003-11-06","2003-11-18","HOLD",26.92,104.828660436137071651090342679
13274,4161,"HRL","2003-11-06","2003-11-19","SELL",27.01,105.179127725856697819314641745
10009,4110,"HRS","2003-04-07","2003-04-07","BUY",28.75,100.0
10009,4110,"HRS","2003-04-07","2003-04-08","SELL",27.6,96.0
18696,4112,"HSC","2005-01-31","2005-01-31","BUY",52.5,100.0
18696,4112,"HSC","2005-01-31","2005-02-01","HOLD",55.25,105.238095238095238095238095238
18696,4112,"HSC","2005-01-31","2005-02-02","HOLD",55.55,105.80952380952380952380952381
18696,4112,"HSC","2005-01-31","2005-02-03","HOLD",56.03,106.723809523809523809523809524
18696,4112,"HSC","2005-01-31","2005-02-04","SELL",56.7,108.0
18832,4151,"HSH","2005-02-10","2005-02-10","BUY",24.0,100.0
18832,4151,"HSH","2005-02-10","2005-02-11","HOLD",23.57,98.208333333333333333
18832,4151,"HSH","2005-02-10","2005-02-14","HOLD",23.44,97.666666666666666667
18832,4151,"HSH","2005-02-10","2005-02-15","HOLD",23.25,96.875
18832,4151,"HSH","2005-02-10","2005-02-16","HOLD",23.21,96.708333333333333333
18832,4151,"HSH","2005-02-10","2005-02-17","HOLD",23.47,97.791666666666666667
18832,4151,"HSH","2005-02-10","2005-02-18","SELL",23.04,96.0
12538,5957,"HSIC","2003-09-18","2003-09-18","BUY",59.75,100.0
12538,5957,"HSIC","2003-09-18","2003-09-19","SELL",57.36,96.0
36182,5998,"HSNI","2008-08-22","2008-08-22","BUY",15.88,100.0
36182,5998,"HSNI","2008-08-22","2008-08-25","HOLD",15.95,100.440806045340050377833753149
36182,5998,"HSNI","2008-08-22","2008-08-26","HOLD",15.96,100.503778337531486146095717884
36182,5998,"HSNI","2008-08-22","2008-08-27","SELL",15.2448,96.0
16767,4163,"HSP","2004-08-10","2004-08-10","BUY",26.1,100.0
16767,4163,"HSP","2004-08-10","2004-08-11","HOLD",27.6,105.747126436781609195402298851
16767,4163,"HSP","2004-08-10","2004-08-12","HOLD",27.54,105.517241379310344827586206897
16767,4163,"HSP","2004-08-10","2004-08-13","HOLD",27.91,106.93486590038314176245210728
16767,4163,"HSP","2004-08-10","2004-08-16","SELL",28.188,108.0
12713,4165,"HST","2003-10-03","2003-10-03","BUY",11.5,100.0
12713,4165,"HST","2003-10-03","2003-10-06","HOLD",11.49,99.913043478260869565217391304
12713,4165,"HST","2003-10-03","2003-10-07","HOLD",11.68,101.565217391304347826086956522
12713,4165,"HST","2003-10-03","2003-10-08","HOLD",11.7,101.739130434782608695652173913
12713,4165,"HST","2003-10-03","2003-10-09","HOLD",11.73,102.0
12713,4165,"HST","2003-10-03","2003-10-10","HOLD",11.75,102.173913043478260869565217391
12713,4165,"HST","2003-10-03","2003-10-13","HOLD",11.82,102.782608695652173913043478261
12713,4165,"HST","2003-10-03","2003-10-14","HOLD",11.8,102.60869565217391304347826087
12713,4165,"HST","2003-10-03","2003-10-15","HOLD",11.65,101.304347826086956521739130435
12713,4165,"HST","2003-10-03","2003-10-16","SELL",11.54,100.347826086956521739130434783
32,5947,"HSTM","2001-09-10","2001-09-10","BUY",1.4,100.0
32,5947,"HSTM","2001-09-10","2001-09-17","SELL",1.25,89.285714285714285714285714286
15574,4138,"HSY","2004-04-26","2004-04-26","BUY",89.9,100.0
15574,4138,"HSY","2004-04-26","2004-04-27","HOLD",89.3,99.332591768631813125695216908
15574,4138,"HSY","2004-04-26","2004-04-28","HOLD",88.69,98.65406006674082313681868743
15574,4138,"HSY","2004-04-26","2004-04-29","HOLD",88.9,98.887652947719688542825361513
15574,4138,"HSY","2004-04-26","2004-04-30","HOLD",88.89,98.876529477196885428253615128
15574,4138,"HSY","2004-04-26","2004-05-03","HOLD",89.92,100.02224694104560622914349277
15574,4138,"HSY","2004-04-26","2004-05-04","HOLD",89.79,99.877641824249165739710789766
15574,4138,"HSY","2004-04-26","2004-05-05","HOLD",90.09,100.211345939933259176863181313
15574,4138,"HSY","2004-04-26","2004-05-06","HOLD",89.87,99.966629588431590656284760845
15574,4138,"HSY","2004-04-26","2004-05-07","SELL",89.22,99.243604004449388209121245829
21048,4137,"HT","2005-09-16","2005-09-16","BUY",10.43,100.0
21048,4137,"HT","2005-09-16","2005-09-19","HOLD",10.16,97.411313518696069031639501438
21048,4137,"HT","2005-09-16","2005-09-20","SELL",10.0128,96.0
23562,4152,"HTH","2006-03-29","2006-03-29","BUY",10.78,100.0
23562,4152,"HTH","2006-03-29","2006-03-30","HOLD",10.51,97.495361781076066790352504638
23562,4152,"HTH","2006-03-29","2006-03-31","HOLD",10.5,97.402597402597402597402597403
23562,4152,"HTH","2006-03-29","2006-04-03","SELL",10.3488,96.0
54338,5386,"HTHT","2010-04-05","2010-04-05","BUY",16.56,100.0
54338,5386,"HTHT","2010-04-05","2010-04-06","HOLD",16.89,101.992753623188405797101449275
54338,5386,"HTHT","2010-04-05","2010-04-07","HOLD",16.75,101.147342995169082125603864734
54338,5386,"HTHT","2010-04-05","2010-04-08","HOLD",16.19,97.765700483091787439613526571
54338,5386,"HTHT","2010-04-05","2010-04-09","SELL",15.8976,96.0
11509,5949,"HTLD","2003-07-08","2003-07-08","BUY",25.18,100.0
11509,5949,"HTLD","2003-07-08","2003-07-09","SELL",24.1728,96.0
34632,4116,"HTS","2008-05-27","2008-05-27","BUY",26.0,100.0
34632,4116,"HTS","2008-05-27","2008-05-28","HOLD",26.21,100.807692307692307692
34632,4116,"HTS","2008-05-27","2008-05-29","HOLD",26.38,101.461538461538461538
34632,4116,"HTS","2008-05-27","2008-05-30","HOLD",26.65,102.5
34632,4116,"HTS","2008-05-27","2008-06-02","HOLD",26.29,101.115384615384615385
34632,4116,"HTS","2008-05-27","2008-06-03","HOLD",26.02,100.076923076923076923
34632,4116,"HTS","2008-05-27","2008-06-04","HOLD",25.6,98.461538461538461538
34632,4116,"HTS","2008-05-27","2008-06-05","HOLD",26.39,101.5
34632,4116,"HTS","2008-05-27","2008-06-06","HOLD",25.9,99.615384615384615385
34632,4116,"HTS","2008-05-27","2008-06-09","SELL",25.75,99.038461538461538462
10011,4111,"HTSI","2003-04-07","2003-04-07","BUY",13.49,100.0
10011,4111,"HTSI","2003-04-07","2003-04-08","HOLD",13.19,97.776130467012601927353595256
10011,4111,"HTSI","2003-04-07","2003-04-09","HOLD",13.27,98.369162342475908080059303188
10011,4111,"HTSI","2003-04-07","2003-04-10","HOLD",13.31,98.665678280207561156412157153
10011,4111,"HTSI","2003-04-07","2003-04-11","SELL",12.9504,96.0
35120,5951,"HTWR","2008-07-08","2008-07-08","BUY",0.44,100.0
35120,5951,"HTWR","2008-07-08","2008-07-09","HOLD",0.44,100.0
35120,5951,"HTWR","2008-07-08","2008-07-10","HOLD",0.44,100.0
35120,5951,"HTWR","2008-07-08","2008-07-11","HOLD",0.44,100.0
35120,5951,"HTWR","2008-07-08","2008-07-14","SELL",0.42,95.454545455
26867,4139,"HTZ","2007-01-25","2007-01-25","BUY",19.9,100.0
26867,4139,"HTZ","2007-01-25","2007-01-26","SELL",19.104,96.0
10522,5999,"HUBG","2003-05-02","2003-05-02","BUY",6.96,100.0
10522,5999,"HUBG","2003-05-02","2003-05-05","SELL",7.5168,108.0
9631,4174,"HUM","2003-03-21","2003-03-21","BUY",9.75,100.0
9631,4174,"HUM","2003-03-21","2003-03-24","HOLD",9.75,100.0
9631,4174,"HUM","2003-03-21","2003-03-25","SELL",9.36,96.0
19703,4176,"HUN","2005-05-04","2005-05-04","BUY",23.1,100.0
19703,4176,"HUN","2005-05-04","2005-05-05","HOLD",22.96,99.393939393939393939393939394
19703,4176,"HUN","2005-05-04","2005-05-06","HOLD",22.75,98.484848484848484848484848485
19703,4176,"HUN","2005-05-04","2005-05-09","SELL",22.176,96.0
19613,6006,"HURN","2005-04-28","2005-04-28","BUY",21.17,100.0
19613,6006,"HURN","2005-04-28","2005-04-29","HOLD",21.04,99.385923476617855455833726972
19613,6006,"HURN","2005-04-28","2005-05-02","HOLD",20.9,98.724610297590930562116202173
19613,6006,"HURN","2005-04-28","2005-05-03","SELL",20.3232,96.0
13692,4117,"HVT","2003-12-12","2003-12-12","BUY",22.0,100.0
13692,4117,"HVT","2003-12-12","2003-12-15","SELL",21.12,96.0
10357,4124,"HW","2003-04-24","2003-04-24","BUY",16.5,100.0
10357,4124,"HW","2003-04-24","2003-04-25","SELL",15.84,96.0
10322,4142,"HXL","2003-04-23","2003-04-23","BUY",3.7,100.0
10322,4142,"HXL","2003-04-23","2003-04-24","SELL",3.552,96.0
70179,4179,"HY","2012-10-31","2012-10-31","BUY",43.0,100.0
70179,4179,"HY","2012-10-31","2012-11-01","HOLD",42.86,99.674418604651162791
70179,4179,"HY","2012-10-31","2012-11-02","HOLD",42.64,99.162790697674418605
70179,4179,"HY","2012-10-31","2012-11-05","HOLD",43.72,101.674418604651162791
70179,4179,"HY","2012-10-31","2012-11-06","HOLD",43.9,102.093023255813953488
70179,4179,"HY","2012-10-31","2012-11-07","HOLD",42.53,98.906976744186046512
70179,4179,"HY","2012-10-31","2012-11-08","HOLD",42.55,98.953488372093023256
70179,4179,"HY","2012-10-31","2012-11-09","HOLD",42.38,98.55813953488372093
70179,4179,"HY","2012-10-31","2012-11-12","HOLD",43.35,100.813953488372093023
70179,4179,"HY","2012-10-31","2012-11-13","SELL",43.19,100.44186046511627907
9409,6012,"IACI","2003-03-13","2003-03-13","BUY",24.1,100.0
9409,6012,"IACI","2003-03-13","2003-03-14","HOLD",24.99,103.692946058091286307053941909
9409,6012,"IACI","2003-03-13","2003-03-17","SELL",26.028,108.0
12443,4180,"IAG","2003-09-09","2003-09-09","BUY",6.35,100.0
12443,4180,"IAG","2003-09-09","2003-09-10","SELL",6.096,96.0
10384,6068,"IART","2003-04-25","2003-04-25","BUY",25.04,100.0
10384,6068,"IART","2003-04-25","2003-04-28","HOLD",25.93,103.554313099041533546325878594
10384,6068,"IART","2003-04-25","2003-04-29","HOLD",26.35,105.231629392971246006389776358
10384,6068,"IART","2003-04-25","2003-04-30","HOLD",26.77,106.908945686900958466453674121
10384,6068,"IART","2003-04-25","2003-05-01","HOLD",26.55,106.030351437699680511182108626
10384,6068,"IART","2003-04-25","2003-05-02","SELL",27.0432,108.0
14501,4193,"IBA","2004-02-02","2004-02-02","BUY",12.0,100.0
14501,4193,"IBA","2004-02-02","2004-02-03","SELL",11.52,96.0
29909,6014,"IBKC","2007-08-17","2007-08-17","BUY",49.0,100.0
29909,6014,"IBKC","2007-08-17","2007-08-20","HOLD",50.32,102.693877551020408163
29909,6014,"IBKC","2007-08-17","2007-08-21","HOLD",51.0,104.08163265306122449
29909,6014,"IBKC","2007-08-17","2007-08-22","HOLD",51.82,105.755102040816326531
29909,6014,"IBKC","2007-08-17","2007-08-23","HOLD",50.94,103.959183673469387755
29909,6014,"IBKC","2007-08-17","2007-08-24","HOLD",51.41,104.91836734693877551
29909,6014,"IBKC","2007-08-17","2007-08-27","HOLD",51.13,104.346938775510204082
29909,6014,"IBKC","2007-08-17","2007-08-28","HOLD",49.18,100.367346938775510204
29909,6014,"IBKC","2007-08-17","2007-08-29","HOLD",50.83,103.734693877551020408
29909,6014,"IBKC","2007-08-17","2007-08-30","SELL",50.02,102.08163265306122449
29910,6076,"IBKR","2007-08-17","2007-08-17","BUY",24.75,100.0
29910,6076,"IBKR","2007-08-17","2007-08-20","SELL",23.76,96.0
14264,4210,"IBM","2004-01-15","2004-01-15","BUY",95.07,100.0
14264,4210,"IBM","2004-01-15","2004-01-16","HOLD",95.32,100.262964131692437151572525508
14264,4210,"IBM","2004-01-15","2004-01-20","HOLD",97.1,102.135268749342589670768907121
14264,4210,"IBM","2004-01-15","2004-01-21","HOLD",97.7,102.766382665404438834542968339
14264,4210,"IBM","2004-01-15","2004-01-22","HOLD",97.51,102.566529925318186599347848953
14264,4210,"IBM","2004-01-15","2004-01-23","HOLD",97.9,102.976753970758388555800988745
14264,4210,"IBM","2004-01-15","2004-01-26","HOLD",99.85,105.027874197959398338066687704
14264,4210,"IBM","2004-01-15","2004-01-27","HOLD",98.8,103.923424844851162301462080572
14264,4210,"IBM","2004-01-15","2004-01-28","HOLD",97.38,102.429788576838119280530135689
14264,4210,"IBM","2004-01-15","2004-01-29","SELL",98.01,103.092458188703060902492899968
12188,4181,"IBN","2003-08-21","2003-08-21","BUY",9.05,100.0
12188,4181,"IBN","2003-08-21","2003-08-22","HOLD",8.96,99.005524861878453038674033149
12188,4181,"IBN","2003-08-21","2003-08-25","HOLD",8.75,96.685082872928176795580110497
12188,4181,"IBN","2003-08-21","2003-08-26","HOLD",9.3,102.762430939226519337016574586
12188,4181,"IBN","2003-08-21","2003-08-27","SELL",9.774,108.0
16562,6085,"IBOC","2004-07-23","2004-07-23","BUY",41.32,100.0
16562,6085,"IBOC","2004-07-23","2004-07-26","SELL",39.43,95.425943852855759922555663117
33,3894,"ICA","2001-09-10","2001-09-10","BUY",2.38,100.0
33,3894,"ICA","2001-09-10","2001-09-17","SELL",2.16,90.756302521008403361344537816
22870,4208,"ICE","2006-02-01","2006-02-01","BUY",52.5,100.0
22870,4208,"ICE","2006-02-01","2006-02-02","SELL",56.7,108.0
25921,6017,"ICFI","2006-10-19","2006-10-19","BUY",14.78,100.0
25921,6017,"ICFI","2006-10-19","2006-10-20","HOLD",15.25,103.17997293640054127198917456
25921,6017,"ICFI","2006-10-19","2006-10-23","HOLD",15.0,101.488497970230040595399188093
25921,6017,"ICFI","2006-10-19","2006-10-24","HOLD",14.75,99.797023004059539918809201624
25921,6017,"ICFI","2006-10-19","2006-10-25","HOLD",14.6,98.782138024357239512855209743
25921,6017,"ICFI","2006-10-19","2006-10-26","HOLD",14.78,100.0
25921,6017,"ICFI","2006-10-19","2006-10-27","HOLD",14.62,98.91745602165087956698240866
25921,6017,"ICFI","2006-10-19","2006-10-30","HOLD",14.69,99.391069012178619756427604871
25921,6017,"ICFI","2006-10-19","2006-10-31","HOLD",14.6,98.782138024357239512855209743
25921,6017,"ICFI","2006-10-19","2006-11-01","SELL",14.9,100.811907983761840324763193505
9357,6018,"ICGE","2003-03-12","2003-03-12","BUY",0.3,100.0
9357,6018,"ICGE","2003-03-12","2003-03-13","SELL",0.288,96.0
10830,6019,"ICLR","2003-05-27","2003-05-27","BUY",29.35,100.0
10830,6019,"ICLR","2003-05-27","2003-05-28","SELL",28.176,96.0
9675,6020,"ICON","2003-03-24","2003-03-24","BUY",0.88,100.0
9675,6020,"ICON","2003-03-24","2003-03-25","SELL",0.79,89.772727273
70132,6078,"ICPT","2012-10-26","2012-10-26","BUY",19.95,100.0
70132,6078,"ICPT","2012-10-26","2012-10-31","SELL",19.0,95.238095238095238095238095238
10251,6021,"ICUI","2003-04-17","2003-04-17","BUY",33.65,100.0
10251,6021,"ICUI","2003-04-17","2003-04-21","SELL",32.304,96.0
9632,4182,"IDA","2003-03-21","2003-03-21","BUY",23.45,100.0
9632,4182,"IDA","2003-03-21","2003-03-24","HOLD",23.25,99.147121535181236673773987207
9632,4182,"IDA","2003-03-21","2003-03-25","HOLD",23.24,99.104477611940298507462686567
9632,4182,"IDA","2003-03-21","2003-03-26","HOLD",22.94,97.825159914712153518123667377
9632,4182,"IDA","2003-03-21","2003-03-27","HOLD",22.77,97.100213219616204690831556503
9632,4182,"IDA","2003-03-21","2003-03-28","HOLD",22.75,97.014925373134328358208955224
9632,4182,"IDA","2003-03-21","2003-03-31","HOLD",22.8,97.228144989339019189765458422
9632,4182,"IDA","2003-03-21","2003-04-01","HOLD",23.0,98.081023454157782515991471215
9632,4182,"IDA","2003-03-21","2003-04-02","HOLD",23.44,99.95735607675906183368869936
9632,4182,"IDA","2003-03-21","2003-04-03","SELL",23.18,98.848614072494669509594882729
9510,6079,"IDCC","2003-03-17","2003-03-17","BUY",16.71,100.0
9510,6079,"IDCC","2003-03-17","2003-03-18","SELL",18.59,111.250748055056852184320766008
16673,6022,"IDIX","2004-07-30","2004-07-30","BUY",12.25,100.0
16673,6022,"IDIX","2004-07-30","2004-08-02","SELL",11.76,96.0
13951,4184,"IDT","2003-12-29","2003-12-29","BUY",21.16,100.0
13951,4184,"IDT","2003-12-29","2003-12-30","SELL",22.8528,108.0
10358,6069,"IDTI","2003-04-24","2003-04-24","BUY",9.87,100.0
10358,6069,"IDTI","2003-04-24","2003-04-25","HOLD",9.76,98.885511651469098277608915907
10358,6069,"IDTI","2003-04-24","2003-04-28","HOLD",10.25,103.850050658561296859169199595
10358,6069,"IDTI","2003-04-24","2003-04-29","SELL",10.6596,108.0
11700,6025,"IDXX","2003-07-21","2003-07-21","BUY",36.31,100.0
11700,6025,"IDXX","2003-07-21","2003-07-22","SELL",39.2148,108.0
13553,6016,"IEP","2003-12-01","2003-12-01","BUY",16.5,100.0
13553,6016,"IEP","2003-12-01","2003-12-02","HOLD",16.95,102.727272727272727272727272727
13553,6016,"IEP","2003-12-01","2003-12-03","HOLD",16.3,98.787878787878787878787878788
13553,6016,"IEP","2003-12-01","2003-12-04","HOLD",16.71,101.272727272727272727272727273
13553,6016,"IEP","2003-12-01","2003-12-05","HOLD",16.43,99.575757575757575757575757576
13553,6016,"IEP","2003-12-01","2003-12-08","HOLD",16.83,102.0
13553,6016,"IEP","2003-12-01","2003-12-09","HOLD",16.6,100.606060606060606060606060606
13553,6016,"IEP","2003-12-01","2003-12-10","HOLD",16.46,99.757575757575757575757575758
13553,6016,"IEP","2003-12-01","2003-12-11","HOLD",16.6,100.606060606060606060606060606
13553,6016,"IEP","2003-12-01","2003-12-12","SELL",16.75,101.515151515151515151515151515
10215,4183,"IEX","2003-04-16","2003-04-16","BUY",31.0,100.0
10215,4183,"IEX","2003-04-16","2003-04-17","HOLD",32.5,104.838709677419354839
10215,4183,"IEX","2003-04-16","2003-04-21","HOLD",32.7,105.483870967741935484
10215,4183,"IEX","2003-04-16","2003-04-22","HOLD",32.45,104.677419354838709677
10215,4183,"IEX","2003-04-16","2003-04-23","HOLD",32.37,104.419354838709677419
10215,4183,"IEX","2003-04-16","2003-04-24","HOLD",31.59,101.903225806451612903
10215,4183,"IEX","2003-04-16","2003-04-25","HOLD",31.49,101.580645161290322581
10215,4183,"IEX","2003-04-16","2003-04-28","HOLD",31.94,103.032258064516129032
10215,4183,"IEX","2003-04-16","2003-04-29","HOLD",31.94,103.032258064516129032
10215,4183,"IEX","2003-04-16","2003-04-30","SELL",31.85,102.741935483870967742
23976,4209,"IFF","2006-04-27","2006-04-27","BUY",37.5,100.0
23976,4209,"IFF","2006-04-27","2006-04-28","SELL",36.0,96.0
12867,4211,"IGT","2003-10-13","2003-10-13","BUY",29.25,100.0
12867,4211,"IGT","2003-10-13","2003-10-14","HOLD",30.34,103.726495726495726495726495726
12867,4211,"IGT","2003-10-13","2003-10-15","HOLD",30.0,102.564102564102564102564102564
12867,4211,"IGT","2003-10-13","2003-10-16","HOLD",30.53,104.376068376068376068376068376
12867,4211,"IGT","2003-10-13","2003-10-17","HOLD",30.92,105.709401709401709401709401709
12867,4211,"IGT","2003-10-13","2003-10-20","HOLD",30.76,105.162393162393162393162393162
12867,4211,"IGT","2003-10-13","2003-10-21","HOLD",31.42,107.418803418803418803418803419
12867,4211,"IGT","2003-10-13","2003-10-22","HOLD",31.0,105.982905982905982905982905983
12867,4211,"IGT","2003-10-13","2003-10-23","HOLD",31.07,106.222222222222222222222222222
12867,4211,"IGT","2003-10-13","2003-10-24","SELL",31.59,108.0
9676,6027,"IGTE","2003-03-24","2003-03-24","BUY",3.2,100.0
9676,6027,"IGTE","2003-03-24","2003-03-25","SELL",3.072,96.0
22286,4186,"IHS","2005-12-21","2005-12-21","BUY",19.44,100.0
22286,4186,"IHS","2005-12-21","2005-12-22","SELL",20.9952,108.0
49728,6093,"IILG","2009-07-15","2009-07-15","BUY",11.1,100.0
49728,6093,"IILG","2009-07-15","2009-07-16","SELL",10.656,96.0
15122,6030,"IIVI","2004-03-23","2004-03-23","BUY",24.22,100.0
15122,6030,"IIVI","2004-03-23","2004-03-24","SELL",23.25,95.995045417010734929810074319
57144,4218,"IL","2010-10-21","2010-10-21","BUY",20.19,100.0
57144,4218,"IL","2010-10-21","2010-10-22","HOLD",20.27,100.396235760277365032194155523
57144,4218,"IL","2010-10-21","2010-10-25","SELL",21.8052,108.0
9483,6033,"ILMN","2003-03-14","2003-03-14","BUY",1.91,100.0
9483,6033,"ILMN","2003-03-14","2003-03-17","SELL",2.09,109.424083769633507853403141362
11465,4200,"IM","2003-07-07","2003-07-07","BUY",11.5,100.0
11465,4200,"IM","2003-07-07","2003-07-08","SELL",12.42,108.0
10324,4189,"IMAX","2003-04-23","2003-04-23","BUY",6.3,100.0
10324,4189,"IMAX","2003-04-23","2003-04-24","HOLD",6.46,102.53968253968253968253968254
10324,4189,"IMAX","2003-04-23","2003-04-25","HOLD",6.57,104.285714285714285714285714286
10324,4189,"IMAX","2003-04-23","2003-04-28","SELL",6.804,108.0
10406,6037,"IMGN","2003-04-28","2003-04-28","BUY",3.18,100.0
10406,6037,"IMGN","2003-04-28","2003-04-29","SELL",3.04,95.597484276729559748427672956
9633,6055,"IMKTA","2003-03-21","2003-03-21","BUY",10.4,100.0
9633,6055,"IMKTA","2003-03-21","2003-03-24","SELL",9.984,96.0
